Nummer;Navn;Svind;Energi, kJ;Energi, kcal;Nitrogen-til-protein faktor;Nitrogen, total;Protein, videnskabelig;Protein, deklaration;Kulhydrat, difference ;Kulhydrat, tilgængelig;Kulhydrat, deklaration;Tilsat sukker;Kostfibre;Fedt, total;FCF;Alkohol;Aske;Tørstof;Vand;A-vitamin;Retinol;D-vitamin;D3-vitamin;D2 ergocalciferol;25-hydroxy D3-vitamin;25-hydroxyergocalciferol;E-vitamin;alfa-tokoferol;gamma-tokoferol;delta-tokoferol;alfa-tokotrienol;K1-vitamin;B1-vitamin;thiamin;HET, hydroxyethylthiazole;B2-vitamin, riboflavin;Niacinækvivalent;Niacin;B6-vitamin;Pantothensyre;Biotin;Folat;Frit folat;B12-vitamin;C-vitamin;L-ascorbinsyre;L-dehydroascorbinsyre;Svovl, S;Chlorid, Cl;Natrium, Na;Kalium, K;Calcium, Ca;Magnesium, Mg;Fosfor, P;Jern, Fe;Kobber, Cu;Zink, Zn;Jod, I;Mangan, Mn;Chrom, Cr;Selen, Se;Molybdæn, Mo;Cobolt, Co;Nikkel, Ni;Fluor, F;Silicium, Si;Rubidium, Rb;Aluminium, Al;Bor, B;Brom, Br;Kviksølv, Hg;Arsen, As;Cadmium, Cd;Bly, Pb;Tin, Sn;L-mælkesyre;D-mælkesyre;Mælkesyre, total;Citronsyre;Oxalsyre;Æblesyre;Eddikesyre;Benzoesyre;Sorbinsyre;Propionsyre;Organiske syrer, tot.;Histamin;Tyramin;Phenylethylamin;Putrescin;Cadaverin;Spermin;Spermidin;Serotonin;Fruktose;Galaktose;Glukose;Monosaccharider, total;Laktose;Maltose;Sakkarose;Disaccharider, total;Maltotriose;Raffinose;Andre sukkerarter;Sukkerarter, ialt;Sorbitol;Mannitol;Inositol;Maltitol;Sukkeralkoholer, total;Stivelse;IDF;SDFP;SDFS;Hexose;Pentose;Uronic Acid;Cellulose;Lignin;Crude fibre;Neutr.Det.Fibre (NDF);C4:0;C6:0;C8:0;C10:0;C12:0;C12:1,n-1;C13:0;C14:0;C15:0;C16:0;C17:0;C18:0;C20:0;C21:0;C22:0;C23:0;C24:0;Andre mættede fedtsyrer;C14:1,n-5;C15:1;C16:1,n-7;C17:1,n-7;C18:1,n-9;C18:1,n-7;C20:1,n-9;C20:1,n-11;C22:1,n-9;C22:1,n-11;C24:1,n-9;Andre monoumættede fedtsyrer;C18:2,n-6;C18:2,conjugerede;C18:3,n-3 (ALA);C18:3,n-6;C18:4,n-3;C20:2,n-6;C22:2,n-6;C22:4,n-6;C22:5,n-6;C20:3,n-3;C20:4,n-3;C20:3,n-6;C20:4,n-6;C20:5,n-3 (EPA);C22:5,n-3;C22:6,n-3 (DHA);Andre polyumættede;C14:1,trans;C16:1,trans;C18:1,trans;C20:1,trans;C22:1,trans;C18:2,trans;Andre fedtsyrer;Sum mættede;Sum monoumættede;Sum polyumættede;Transfedtsyrer, total;Fedtsyrer, total;Sum n-3 fedtsyrer;Sum n-6 fedtsyrer;Cholesterol;Isoleucin;Leucin;Lysin;Methionin;Cystin;Phenylalanin;Tyrosin;Threonin;Tryptofan;Valin;Arginin;Histidin;Alanin;Asparaginsyre;Glutaminsyre;Glycin;Prolin;Hydroxyprolin;Serin;beta-caroten;Massefylde
743;Grisefilet, røget, pålæg;0;473;112;6,25;3,104;19,4;19,4;0,2;0,2;0,2;0;0;3,8;0,885;0;5,4;28,8;71,2;0;0;0,43;0;0;0,086;0;0,33;0,33;0;0;0;0;1,04;0;0;0,105;11,2;7,7;0,3;0,84;2,3;0,66;0;0,4;27;27;0;0;2290;1730;357;5,03;23,5;326;0,4;0,04;1,28;0,7;0,01;40;8,8;0;0;3;0;0;0;0;0;0;0,13;2;1,9;6,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,047;0;0,839;0;0,461;0;0;0;0;0;0;0;0;0,103;0;1,535;0;0;0,026;0;0;0;0;0,246;0;0;0;0;0;0;0;0;0;0;0;0,031;0;0;0;0;0;0;0;0;0;0;0,042;1,347;1,664;0,276;0;3,33;0;0,276;47;962;1520;1740;528;137;714;621;838;211;1090;1150;714;1150;1740;2790;869;838;0;776;0;0
1003;Grisekam uden svær, ca. 3 mm spæk, rå;0;820;197;6,25;3,079;19,2;19,2;0;0;0;0;0;13,3;0,92;0;1;33,5;66,5;4,6;4,6;0,607;0,122;0;0,097;0;0,444;0,444;0;0;0;0;0,832;0;0;0,14;9,82;6,38;0,319;0,708;3,11;3,92;0;0,755;0;0;0;0;0;48,4;320;6,25;20,4;188;0,488;0,045;1,4;1,1;0,01;5,3;10,8;0;0;2,5;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,011;0,016;0;0;0,196;0;3,074;0;1,747;0,036;0;0;0;0;0;0;0;0,299;0;4,67;0,471;0;0,1;0;0;0;0;1,295;0;0,118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,061;0;0;0;0,182;5,08;5,54;1,413;0,061;12,276;0,118;1,295;63;924;1420;1720;493;129;708;647;801;206;1020;1140;708;1140;1720;2620;955;739;0;770;0;0
498;Grisekød i karrysovs, dybfrost;0;497;119;6,25;1,36;8,5;8,5;2;2;2;0;0;8,6;0,9;0;1,3;20,4;79,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0,13;0;0;0,1;2,61;1;0,08;0,29;0;0;0;0,29;0;0;0;0;0;0;0;27;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,74;0;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0
841;Grisekød, bagskank uden svær, rå;10;599;143;6,25;3,12;18,9;18,9;0;0;0;0;0;7,5;0,92;0;1;27,4;72,6;0;0;0,551;0,096;0;0,091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;366;7;25;188;0,89;0;3,6;1;0;0;10,2;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,9;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1687;Grisekød, bryst med svær, rå;0;1240;299;6,25;2,763;17,2;17,2;0;0;0;0;0;25,6;0,92;0;0,8;43,6;56,4;0;0;0,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,59;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1688;Grisekød, filet, 0-1 mm fedtkant, rå;0;547;130;6,25;3,577;21,9;21,9;0;0;0;0;0;4,7;0,92;0;1,1;27,7;72,3;0;0;0,517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,355;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1612;Grisekød, hakket, 10-15% fedt, råt;0;705;169;6,25;3,148;18,9;18,9;0;0;0;0;0;10,4;0,873;0;1;30,3;69,7;7,2;7,2;0,586;0;0;0;0;0,539;0,539;0;0;0;0;0,723;0;0;0,191;9,55;5,98;0,322;0,706;2,96;4,29;0;0,718;0;0;0;0;0;58,9;331;7,73;20,8;190;0,879;0,0701;2,18;0;0,00945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,001;0,012;0;0;0,151;0;2,221;0;1,166;0,015;0;0;0;0;0;0;0;0,312;0;3,531;0,327;0;0,076;0;0;0;0;0,951;0;0,102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,048;0;0;0;0,163;3,566;4,245;1,053;0,048;9,076;0,102;0,951;59;976;1480;1760;504;132;724;661;850;214;1070;1170;755;1130;1760;2610;913;724;0;787;0;0
1076;Grisekød, hakket, 15-20% fedt, råt;0;929;224;6,25;2,924;17,1;17,1;0;0;0;0;0;17,2;0,94;0;0,9;35,3;64,7;8,95;8,95;0,67;0,15;0;0,104;0;0,584;0,584;0;0;0;0;0,642;0;0;0,191;8,38;5,06;0,277;4,05;3,53;5,53;0;0,85;0;0;0;0;0;61,3;301;6,58;18,7;180;0,924;0,0773;2,24;0;0,00972;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01;0,027;0;0;0,274;0;3,945;0;2,033;0,033;0;0;0;0;0;0,005;0;0,546;0;6,388;0,555;0;0,133;0;0;0;0;1,674;0;0,174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,087;0;0;0;0,321;6,322;7,627;1,849;0,087;16,205;0,174;1,674;62;907;1370;1640;468;123;673;614;790;199;994;1080;702;1050;1640;2430;848;673;0;731;0;0
945;Grisekød, hakket, 5-10% fedt, råt;0;726;174;6,25;3,094;18,4;18,4;0;0;0;0;0;11,2;0,92;0;1;30,6;69,4;5,4;5,4;0,588;0,113;0;0,095;0;0,52;0,52;0;0;0;0;0,686;0;0;0,207;9,31;5,8;0,306;0,7;3,04;4,26;0;0,84;0;0;0;0;0;62,6;320;7,92;20;190;0,986;0,0796;2,34;0;0,0114;0;0;0;0;2,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;0,016;0;0;0,17;0;2,492;0;1,295;0,013;0;0;0;0;0;0;0;0,353;0;3,972;0,368;0;0,089;0;0;0;0;1,108;0;0,117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,049;0;0;0;0,221;3,99;4,783;1,225;0,049;10,267;0,117;1,108;59;959;1450;1730;495;130;712;650;835;210;1050;1150;743;1110;1730;2570;897;712;0;774;0;0
1689;Grisekød, kæbe, afpudset, rå;0;491;117;6,25;3,17;19,8;19,8;0,1;0,1;0,1;0;0;4,1;0,92;0;1,1;25,1;74,9;0;0;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,772;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1117;Grisekød, mellemkam med svær, rå;20;1114;268;6,25;2,921;18,3;18,3;0,1;0,1;0;0;0;21,7;0,92;0;0,9;40,9;59,1;9,53;9,53;0,538;0,126;0;0,0824;0;0,407;0,407;0;0;0;0;0,628;0;0;0,121;8,8;5,49;0,291;0,555;4,08;4,6;0;0,854;0;0;0;0;0;51,9;292;6,11;18,2;160;0,43;0,0485;1,26;0,9;0,00913;5,14;7,15;0;0;0,503;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,255;0;5,159;0,075;3,075;0,047;0;0;0;0;0;0;0;0,464;0,074;8,21;0,613;0,179;0;0;0;0;0;1,414;0;0,109;0;0;0,078;0;0;0;0;0;0;0,062;0;0;0;0;0;0;0,051;0;0;0;0;8,612;9,597;1,663;0,051;19,923;0,109;1,554;69;876;1310;1610;438;120;672;613;759;199;964;1080;672;1080;1610;2370;935;730;0;701;0;0
949;Grisekød, nakkefilet, helt afpudset (Nakkekotelet), rå;1;756;182;6,25;2,889;17,4;17,4;0;0;0;0;0;12,4;0,92;0;1;30,9;69,2;6,23;6,23;0,635;0,12;0;0,103;0;0,55;0,55;0;0;0;0;0,747;0;0;0,208;8,4;5,18;0,26;0,923;3,15;4,4;0;0,823;0;0;0;0;0;45,5;327;6,08;20,3;172;0,986;0,0999;2,65;1;0,01;0,175;9,2;0;0;0,389;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,153;0;3,02;0,037;1,887;0,025;0;0;0;0;0;0;0;0,271;0,033;4,672;0,368;0,106;0;0;0;0;0;0,663;0;0,048;0;0;0,038;0;0;0;0;0;0;0,057;0;0;0;0;0;0;0,028;0;0;0;0;5,122;5,483;0,805;0,028;11,439;0,048;0,758;58;867;1330;1620;462;121;664;607;751;194;953;1070;664;1070;1620;2460;895;693;0;722;0;0
74;Grisekød, nakkekam med svær, rå;20;1139;275;6,25;2,622;16,1;16,1;0;0;0;0;0;23,4;0,92;0;0,8;40,3;59,7;9,73;9,73;0,73;0,18;0;0,11;0;0,509;0,509;0;0;0;0;0,624;0;0;0,17;6,68;3,71;0,199;0,864;4,15;5,09;0;0,89;0;0;0;0;0;59,2;276;8,41;16,7;155;0,752;0,0655;2,07;0,9;0,0105;5,3;8,9;0;0;2,5;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02;0,041;0;0;0,36;0;5,17;0;2,773;0,035;0;0;0;0;0;0;0;0,552;0;8,204;0,865;0;0,17;0;0;0;0;2,597;0;0,229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,124;0;0;0;0,367;8,4;9,791;2,826;0,124;21,507;0,229;2,597;65;786;1180;1440;393;107;603;551;682;178;865;970;603;970;1440;2120;839;655;0;629;0;0
1686;Grisekød, skinkeklump, helt afpudset, rå;0;425;100;6,25;3,468;20,8;20,8;0;0;0;0;0;1,9;0,92;0;1,2;23,9;76,1;0;0;0,483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,748;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
988;Grisekød, uspec., ca. 10 % fedt, råt;10;763;183;6,25;3,2;18,7;18,7;0;0;0;0;0;12;0,92;0;1;31,7;68,3;0;0;0,606;0,121;0;0,097;0;0,1;0,1;0;0;0;0;0,75;0;0;0,23;7,37;3,8;0,436;0,6;2,6;1,5;0;0,65;0;0;0;0;0;84;366;7;25;188;0,89;0,1;3,6;1;0,014;5,3;6,9;0;0;2,5;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;1,1;1,1;0;0,45;0,13;0,13;1,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,183;0;3,04;0;1,545;0;0;0;0;0;0;0;0;0,386;0;4,92;0;0;0,081;0;0;0;0;0,813;0;0,071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,768;5,388;0,884;0;11,04;0,071;0,813;61;960;1470;1790;512;134;736;672;832;214;1060;1180;736;1180;1790;2720;992;768;0;800;0;0
1112;Grisekød, uspec., ca. 20 % fedt, råt;10;1008;243;6,25;2,88;17,9;17,9;0;0;0;0;0;19;0,92;0;0,9;37,8;62,2;8,95;8,95;0,691;0,161;0;0,106;0;0,1;0,1;0;0;0;0;0,72;0;0;0,22;6,76;3,5;0,32;0,6;2,6;1,5;0;0,65;0;0;0;0;0;68;301;9;20;170;0,75;0,1;3,6;1;0,014;5,3;6,9;0;0;2,5;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;1,1;1,1;0;0,45;0,13;0,13;1,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,48;0;0;66;864;1300;1580;432;118;662;605;749;196;950;1070;662;1070;1580;2330;922;720;0;691;0;0
1269;Grisekød, uspec., fedt, råt;10;1429;346;6,25;2,4;14,4;14,4;0;0;0;0;0;32;0,92;0;0,8;47,2;52,8;0;0;0,848;0,233;0;0,123;0;0,1;0,1;0;0;0;0;0,57;0;0;0,18;5,52;2,8;0,237;0,6;2,6;2,5;0;0,65;0;0;0;0;0;55;204;6;14;130;0,63;0,1;3,6;1,5;0,012;5,3;6,9;10;0;2,5;0;0;0;0;0;0;0,13;2;1,9;5,6;0;0;0;0;0;0;0;0;0;0;0;0;1,1;1,1;0;0,45;0,13;0,13;1,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,478;0;8,118;0;4,13;0;0;0;0;0;0;0;0;1,017;0;13,123;0;0;0,214;0;0;0;0;2,177;0;0,183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,726;14,354;2,36;0;29,44;0,183;2,177;69;720;1080;1320;360;98;552;504;624;163;792;888;552;888;1320;1940;768;600;0;576;0;0
777;Grisekød, uspec., magert, råt;10;482;114;6,25;3,52;21,8;21,8;0;0;0;0;0;3;0,92;0;1,3;26,1;73,9;0;0;0,496;0,071;0;0,085;0;0,1;0,1;0;0;0;0;1,07;0;0;0,31;8,19;4,2;0,4;0,79;2,6;2,1;0;0,65;0;0;0;0;0;100;480;9;33;276;1,07;0,1;3,6;1;0,014;5,3;5,8;0;0;2,5;0;0;0;0;0;0;0,13;2;1,9;6,2;0;0;0;0;0;0;0;0;0;0;0;0;1,1;1,1;0;0,45;0,13;0,13;1,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,045;0;0,761;0;0,387;0;0;0;0;0;0;0;0;0,096;0;1,231;0;0;0,019;0;0;0;0;0,204;0;0,017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,193;1,345;0,222;0;2,76;0,017;0,204;60;1090;1650;1970;563;148;810;739;950;239;1200;1300;845;1270;1970;2920;1020;810;0;880;0;0
771;Grisemørbrad, afpudset, rå;6;484;115;6,25;3,397;21,2;21,2;0,1;0,1;0;0;0;3,3;0,92;0;1,2;25,8;74,2;0;0;0,505;0,075;0;0,086;0;0,1;0,1;0;0;0;0;1,13;0;0;0,245;8,05;4,2;0,381;0,79;2,6;2,3;0;0,605;0;0;0;0;0;100;480;8;25,3;220;1,02;0,1;1,83;1,1;0,014;2,1;10,4;0;0;2,2;0;0;0;0;0;0;0,13;2;0,04;0,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,003;0;0;0,044;0;0,683;0,026;0,376;0;0;0;0;0,013;0;0;0;0,065;0;1,021;0;0;0,024;0;0;0;0;0,477;0;0,03;0;0;0,013;0;0;0;0;0;0,019;0;0,011;0,019;0,01;0;0;0;0;0;0;0;0,196;1,144;1,11;0,578;0;3,028;0,07;0,508;58;1050;1600;1900;543;143;781;713;917;231;1160;1260;815;1220;1900;2820;985;781;0;849;0;0
1014;Grovbolle;0;1207;286;5,7;1,68;9,6;10,5;55,3;50,3;49,4;0;5;4;0,7;0;2;70,9;29,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,186;0;0;0,105;2,15;0;0,104;0;0;57,7;0;0;0;0;0;0;680;526;193;52,9;36,8;153;1,52;0,21;0,996;0;0;0;3,2;0;0;19,2;0;0;0;0;0;0;0;0;5;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,119;0;0,579;0;0,196;0,028;0;0;0;0;0;0;0;0,118;0;0,677;0;0;0,025;0;0;0;0;0,795;0;0,194;0;0;0;0;0;0;0,061;0;0;0;0;0;0;0;0;0;0;0;0;0;0,041;0,923;0,82;1,05;0;2,834;0,255;0,795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
786;Grovfranskbrød;0;1096;259;5,7;1,463;8,3;9,1;51,3;47;42,8;0;4,2;3,3;0,858;0;1,7;64,6;35,4;0;0;0;0;0;0;0;0,5;0,5;0;0;0,1;0;0,167;0;0;0,121;1,46;1;0,1;0,5;1,9;30,8;0;0;0;0;0;0;0;399;172;26;33,6;165;1,39;0,22;0,838;0;0,6;6,8;3,72;0;0;14,5;0;0;0;0;0;0;0,22;0,24;4,41;0,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0,2;0,4;0;0;0,1;0,1;0;0;0;0,5;0;0;0;0;0;42,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,021;0;0,655;0;0,088;0,008;0;0,014;0;0;0;0;0;0;0;1,115;0,054;0;0,019;0;0;0;0;0,699;0;0,121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,786;1,188;0,82;0;2,794;0,121;0,699;0;366;629;205;136;161;439;205;249;88;424;336;190;278;410;2690;351;966;0;439;0;0
341;Gruyere, 45+;0;1646;396;6,38;4,687;29,9;29,3;1,4;1,4;0,1;0;0;30,1;0,945;0;3,2;64,6;35,4;267;256;0,29;0,29;0;0;0;0,77;0,77;0;0;0;0;0,04;0;0;0,5;6,97;0,1;0,08;0,3;1,7;20;0;1,5;0;0;0;0;947;613;120;990;25;610;0,4;0,03;4;10,4;0,058;0,3;10;0;0;1;0;0;0;0;0;0;0;0;0,012;0,55;0;0;0;0;0;0;0;0;2,1;0;0;0;3,5;68,4;0;62,8;17,8;0;0;0;0;0;0;0;0,06;0;0;0,06;0;0;0;0,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,02;0,65;0,43;0,94;1,17;0;0;3,331;0;8,901;0;3,04;0;0;0;0;0;0;0,43;0;0,65;0;6,681;0;0;0,34;0;0;0;0;0,63;0;0,23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,483;8,101;0,86;0;28,445;0,23;0,63;100;1640;2770;2390;844;108;1550;1640;1030;412;2020;937;844;937;2110;5860;609;3140;0;1690;132;0
422;Græskar, konserves;0;438;103;6,25;0,064;0,4;0,4;25,6;24,7;24,7;0;0,9;0,1;0,8;0;0,2;26,3;73,7;578;0;0;0;0;0;0;0,1;0,1;0;0;0;0;0,024;0;0;0,02;0,305;0,2;0,056;0,4;0,4;19;2;0;4,2;4,2;0;0;0;5;206;20;7;17;0,35;0,039;0,11;0,7;0,049;3;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,9;0;1,1;2;0;0;0,7;0,7;0;0;0;2,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,027;0;0;0;0;0;0;0;0;0;0;0;0;0,002;0;0;0;0;0;0;0;0,018;0;0,033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,027;0,002;0,051;0;0,08;0,033;0,018;0;14;16;13;5;1;97;8;7;6;15;21;5;8;77;68;10;8;0;25;6940;0
